user_id,apartment_id,viewed_at,is_wishlisted,call_to_action
2917,5664574715,2024-06-13 08:10:53,y,shortlisted
2351,5668638546,2024-06-13 08:14:10,n,shortlisted
565,5668615477,2024-06-13 08:22:23,y,shortlisted
7,5668615100,2024-06-13 08:29:05,n,contact_agent
3577,5668640879,2024-06-13 08:31:54,n,shortlisted
1380,5664577189,2024-06-13 08:32:04,n,reported
2647,5668641754,2024-06-13 08:37:59,n,contact_agent
1019,5508681862,2024-06-13 08:43:42,n,shortlisted
2696,5668635760,2024-06-13 08:43:51,n,reported
3861,5668642422,2024-06-13 09:17:52,y,shortlisted
4419,5664575860,2024-06-13 09:18:37,n,shortlisted
1077,5668618134,2024-06-13 09:29:25,n,reported
2090,5659917459,2024-06-13 09:35:03,y,shortlisted
2798,5664598084,2024-06-13 09:47:20,y,shortlisted
537,5668612243,2024-06-13 10:04:15,y,shortlisted
1356,5509140339,2024-06-13 10:11:22,y,reported
2556,5509113861,2024-06-13 10:15:36,n,contact_agent
651,5668629708,2024-06-13 10:16:44,y,shortlisted
1978,5509254989,2024-06-13 10:20:13,n,reported
196,5668640295,2024-06-13 10:28:33,n,shortlisted
154,5544493278,2024-06-13 10:31:29,y,contact_agent
4308,5509020080,2024-06-13 10:34:44,n,reported
3744,5664594275,2024-06-13 10:43:16,n,reported
4476,5664575858,2024-06-13 10:48:31,n,contact_agent
2542,5668621365,2024-06-13 10:49:56,n,contact_agent
3079,5668626564,2024-06-13 10:52:45,y,shortlisted
50,5668634106,2024-06-13 10:54:51,n,reported
4560,5648143047,2024-06-13 10:55:29,y,shortlisted
116,5509215932,2024-06-13 11:04:32,n,shortlisted
3812,5668611177,2024-06-13 11:09:41,y,contact_agent
4112,5668636556,2024-06-13 11:13:41,y,contact_agent
2296,5508887329,2024-06-13 11:22:06,n,reported
3742,5508820953,2024-06-13 11:29:34,n,reported
2708,5664577131,2024-06-13 11:29:44,y,contact_agent
2047,5661949713,2024-06-13 11:32:28,n,shortlisted
3303,5668635100,2024-06-13 11:33:56,y,contact_agent
1480,5668633855,2024-06-13 11:39:05,n,reported
1669,5509020080,2024-06-13 11:46:07,n,contact_agent
2470,5664595021,2024-06-13 11:47:10,n,contact_agent
4253,5668630163,2024-06-13 11:49:41,n,shortlisted
4262,5664596569,2024-06-13 11:51:03,n,contact_agent
458,5642338047,2024-06-13 11:59:49,n,shortlisted
4325,5509076249,2024-06-13 12:02:51,y,contact_agent
2420,5668629839,2024-06-13 12:15:07,y,contact_agent
2264,5630238652,2024-06-13 12:15:33,n,shortlisted
1623,5668629771,2024-06-13 12:34:07,n,shortlisted
1424,5509160905,2024-06-13 12:42:21,n,shortlisted
4763,5668633755,2024-06-13 12:43:01,n,shortlisted
3824,5668627724,2024-06-13 12:51:41,n,shortlisted
279,5664594381,2024-06-13 12:54:21,y,shortlisted
812,5664577070,2024-06-13 13:02:43,n,shortlisted
4643,5508923310,2024-06-13 13:10:52,n,reported
105,5668624940,2024-06-13 13:10:59,n,shortlisted
3840,5659919390,2024-06-13 13:11:16,n,contact_agent
370,5648139756,2024-06-13 13:15:19,n,shortlisted
3149,5668637972,2024-06-13 13:42:55,y,shortlisted
3394,5668619424,2024-06-13 13:43:09,y,shortlisted
3112,5659919007,2024-06-13 13:44:31,y,contact_agent
1384,5668626197,2024-06-13 13:45:07,y,reported
2197,5668619437,2024-06-13 13:46:05,y,reported
2814,5668643383,2024-06-13 14:10:23,n,shortlisted
3538,5509088196,2024-06-13 14:14:13,y,contact_agent
867,5509273012,2024-06-13 14:16:59,n,contact_agent
4567,5509072604,2024-06-13 14:26:34,y,contact_agent
3339,5664577215,2024-06-13 14:30:50,y,reported
4849,5509092306,2024-06-13 14:35:10,n,shortlisted
4070,5668637995,2024-06-13 14:41:11,y,contact_agent
3119,5668618041,2024-06-13 14:46:56,n,shortlisted
328,5668639521,2024-06-13 14:47:37,n,shortlisted
2574,5668611113,2024-06-13 14:51:06,y,shortlisted
4375,5664571059,2024-06-13 14:58:27,n,shortlisted
4892,5653564288,2024-06-13 15:04:06,y,reported
3738,5668636211,2024-06-13 15:09:26,y,shortlisted
3551,5668629966,2024-06-13 15:25:50,n,contact_agent
4275,5664570847,2024-06-13 15:31:16,n,shortlisted
4648,5668633986,2024-06-13 15:31:20,y,reported
159,5668636029,2024-06-13 15:50:31,n,contact_agent
2133,5508993290,2024-06-13 16:08:31,n,shortlisted
605,5668612683,2024-06-13 16:38:03,n,contact_agent
872,5668635297,2024-06-13 16:38:58,n,contact_agent
3679,5668624593,2024-06-13 16:48:08,n,contact_agent
3005,5668640196,2024-06-13 16:48:14,n,shortlisted
828,5668640705,2024-06-13 16:48:18,y,shortlisted
2523,5509202533,2024-06-13 16:55:24,y,contact_agent
4635,5508793270,2024-06-13 17:02:46,y,shortlisted
2632,5668630744,2024-06-13 17:14:24,y,shortlisted
2351,5509130110,2024-06-13 17:18:33,n,contact_agent
632,5668633139,2024-06-13 17:29:34,y,shortlisted
2092,5509168556,2024-06-13 17:33:13,y,shortlisted
4673,5664569227,2024-06-13 17:37:34,y,contact_agent
2281,5668628982,2024-06-13 17:48:22,y,shortlisted
1108,5668635042,2024-06-13 17:56:06,n,reported
4277,5508941418,2024-06-13 18:01:22,y,shortlisted
2363,5668641451,2024-06-13 18:07:30,n,shortlisted
1652,5664597840,2024-06-13 18:15:55,y,reported
2990,5668615287,2024-06-13 18:21:25,y,shortlisted
4442,5668612917,2024-06-13 18:25:19,y,contact_agent
4657,5668611837,2024-06-13 18:27:24,n,shortlisted
722,5509007901,2024-06-13 18:58:16,y,reported
3291,5664597210,2024-06-13 19:02:20,y,contact_agent
95,5668633755,2024-06-13 19:06:55,y,reported
3598,5668610784,2024-06-13 19:21:19,y,contact_agent
2215,5664575494,2024-06-13 19:28:06,y,shortlisted
4560,5668632937,2024-06-13 19:38:17,n,reported
2643,5664574156,2024-06-13 19:38:33,n,shortlisted
572,5668633596,2024-06-13 19:45:50,n,shortlisted
1055,5659895585,2024-06-13 19:48:40,y,contact_agent
3060,5668635432,2024-06-13 19:50:48,n,reported
2208,5668623133,2024-06-13 20:04:32,n,contact_agent
1151,5509090439,2024-06-13 20:06:03,n,contact_agent
1452,5668617176,2024-06-13 20:10:00,n,reported
3678,5668619471,2024-06-13 20:16:59,n,shortlisted
460,5668641298,2024-06-13 20:35:20,y,reported
3359,5668631581,2024-06-13 20:37:10,y,shortlisted
3065,5668617620,2024-06-13 20:38:25,y,shortlisted
1752,5659919205,2024-06-13 20:50:30,y,reported
1827,5667516240,2024-06-13 20:57:32,y,reported
1884,5664566975,2024-06-13 21:03:01,n,shortlisted
994,5508823560,2024-06-13 21:04:13,y,shortlisted
1144,5668611399,2024-06-13 21:11:32,n,contact_agent
1202,5668633543,2024-06-13 21:13:15,y,contact_agent
2980,5668614614,2024-06-13 21:19:42,y,contact_agent
3595,5668630247,2024-06-13 21:24:15,y,shortlisted
4754,5664597188,2024-06-13 21:25:09,n,contact_agent
4676,5668610495,2024-06-13 21:25:28,y,reported
4985,5508798180,2024-06-13 21:30:02,n,shortlisted
947,5668635003,2024-06-13 21:34:46,n,contact_agent
1565,5654898533,2024-06-13 21:38:52,y,shortlisted
985,5668621590,2024-06-13 21:41:08,y,contact_agent
2841,5509212431,2024-06-13 21:43:35,y,shortlisted
4660,5668618577,2024-06-13 22:00:48,n,shortlisted
2622,5508903693,2024-06-13 22:01:22,n,contact_agent
4089,5508991011,2024-06-13 22:19:35,y,shortlisted
4939,5664594830,2024-06-13 22:19:46,n,contact_agent
4688,5668611271,2024-06-13 22:24:30,y,shortlisted
809,5668612947,2024-06-13 22:25:07,n,shortlisted
2266,5509106614,2024-06-13 22:35:53,y,contact_agent
3027,5509217036,2024-06-13 22:40:49,y,contact_agent
2148,5668629645,2024-06-13 22:50:09,n,contact_agent
1425,5508747889,2024-06-13 22:53:28,n,reported
1173,5668637991,2024-06-13 23:04:41,n,shortlisted
1058,5509101322,2024-06-13 23:06:55,n,contact_agent
3428,5509028204,2024-06-13 23:10:58,n,contact_agent
1037,5668626458,2024-06-13 23:13:52,y,contact_agent
600,5664583370,2024-06-13 23:15:44,n,contact_agent
793,5668636327,2024-06-13 23:17:03,n,contact_agent
2154,5668634415,2024-06-13 23:23:59,y,contact_agent
1970,5668643383,2024-06-13 23:26:19,n,contact_agent
2042,5668616238,2024-06-13 23:28:07,n,reported
2672,5668630816,2024-06-13 23:32:16,y,contact_agent
2757,5664574452,2024-06-13 23:32:17,n,shortlisted
3110,5668629512,2024-06-13 23:41:42,n,shortlisted
498,5544555382,2024-06-13 23:47:36,n,contact_agent
2753,5509016428,2024-06-13 23:51:17,n,shortlisted
2023,5668628031,2024-06-13 23:52:56,n,shortlisted
607,5664596903,2024-06-13 23:53:46,y,contact_agent
3400,5668635814,2024-06-13 23:58:18,y,shortlisted
1694,5668611426,2024-06-13 23:58:38,y,shortlisted
1416,5668624282,2024-06-14 00:05:28,y,reported
2298,5668609608,2024-06-14 00:06:22,y,contact_agent
2932,5509268261,2024-06-14 00:13:14,n,contact_agent
1327,5668614091,2024-06-14 00:19:09,y,shortlisted
4135,5509145898,2024-06-14 00:23:47,y,shortlisted
3962,5509033598,2024-06-14 00:30:34,y,contact_agent
3245,5668276120,2024-06-14 00:36:46,y,shortlisted
3565,5664579703,2024-06-14 00:43:51,n,shortlisted
1742,5509031746,2024-06-14 00:48:22,n,shortlisted
3385,5668626745,2024-06-14 00:54:13,n,contact_agent
523,5668617456,2024-06-14 00:56:58,n,contact_agent
440,5664571373,2024-06-14 01:03:32,n,shortlisted
317,5668619227,2024-06-14 01:05:08,y,shortlisted
419,5668614182,2024-06-14 01:12:40,y,shortlisted
4131,5664597182,2024-06-14 01:43:21,y,shortlisted
1764,5668615070,2024-06-14 01:58:08,y,shortlisted
4940,5668610081,2024-06-14 02:03:23,n,shortlisted
717,5509029079,2024-06-14 02:05:47,n,reported
3076,5668629669,2024-06-14 02:13:38,n,contact_agent
4732,5668623937,2024-06-14 02:21:36,y,shortlisted
401,5664576925,2024-06-14 02:25:16,y,shortlisted
2228,5509225360,2024-06-14 02:31:54,y,contact_agent
4237,5668614926,2024-06-14 02:33:34,y,shortlisted
4920,5668639468,2024-06-14 02:34:31,y,shortlisted
1354,5668633464,2024-06-14 02:35:37,y,shortlisted
1454,5664574145,2024-06-14 02:40:37,n,contact_agent
4184,5664597692,2024-06-14 02:41:02,n,contact_agent
1007,5668618400,2024-06-14 02:59:17,n,shortlisted
1097,5668635991,2024-06-14 03:00:38,y,reported
638,5642311003,2024-06-14 03:07:42,y,shortlisted
4480,5668635068,2024-06-14 03:12:06,y,contact_agent
612,5668638112,2024-06-14 03:20:44,n,reported
186,5668632166,2024-06-14 03:29:36,y,contact_agent
4661,5664574194,2024-06-14 03:30:25,n,shortlisted
2195,5668635065,2024-06-14 03:34:00,n,shortlisted
1594,5668627380,2024-06-14 03:43:02,n,shortlisted
250,5508838629,2024-06-14 03:43:08,n,shortlisted
2910,5668627099,2024-06-14 03:59:02,n,reported
4104,5508943519,2024-06-14 04:13:20,n,reported
3162,5668636465,2024-06-14 04:35:38,y,contact_agent
4807,5668642222,2024-06-14 04:42:21,n,shortlisted
898,5664597705,2024-06-14 05:08:53,n,reported
1727,5668629855,2024-06-14 05:25:24,y,reported
3545,5664569719,2024-06-14 05:26:57,y,contact_agent
138,5668617572,2024-06-14 05:30:56,y,shortlisted
1284,5509140353,2024-06-14 05:38:13,n,shortlisted
1472,5668638718,2024-06-14 05:42:28,y,shortlisted
3122,5668615067,2024-06-14 05:44:55,y,reported
2690,5664577243,2024-06-14 05:55:45,n,shortlisted
4033,5668623356,2024-06-14 05:59:11,n,shortlisted
1195,5509012144,2024-06-14 06:00:39,n,reported
1496,5668613762,2024-06-14 06:13:04,y,shortlisted
2154,5668613236,2024-06-14 06:17:29,y,reported
2116,5668634887,2024-06-14 06:18:31,n,shortlisted
288,5668615270,2024-06-14 06:21:18,n,shortlisted
143,5668626900,2024-06-14 06:22:17,n,shortlisted
3907,5509074862,2024-06-14 06:27:12,n,contact_agent
795,5509108826,2024-06-14 06:33:28,y,reported
3151,5668642549,2024-06-14 06:33:48,n,contact_agent
276,5659918801,2024-06-14 06:35:39,n,shortlisted
771,5668611506,2024-06-14 06:36:41,n,shortlisted
3938,5509245368,2024-06-14 06:47:41,n,contact_agent
3026,5659917862,2024-06-14 06:55:25,y,shortlisted
3662,5509267318,2024-06-14 06:55:56,n,reported
2902,5509270628,2024-06-14 06:59:29,y,reported
2353,5668618166,2024-06-14 06:59:32,n,shortlisted
1832,5668611710,2024-06-14 07:04:37,y,reported
2905,5668624996,2024-06-14 07:18:08,n,shortlisted
3852,5509027000,2024-06-14 07:23:18,y,shortlisted
2560,5668623551,2024-06-14 07:25:43,y,reported
1534,5642309923,2024-06-14 07:36:02,n,contact_agent
2149,5668622760,2024-06-14 07:38:37,y,shortlisted
1494,5668639331,2024-06-14 07:47:03,n,contact_agent
2280,5668628728,2024-06-14 07:51:34,y,shortlisted
927,5509139851,2024-06-14 07:57:18,n,reported
1469,5668610599,2024-06-14 07:57:27,n,contact_agent
4238,5668633538,2024-06-14 08:04:21,n,reported
348,5509075415,2024-06-14 08:06:23,n,reported
4476,5664575858,2024-06-14 08:12:58,y,contact_agent
4774,5664596926,2024-06-14 08:13:49,n,contact_agent
2019,5658294931,2024-06-14 08:15:21,y,contact_agent
1354,5668628531,2024-06-14 08:20:06,n,contact_agent
504,5509130215,2024-06-14 08:33:09,n,contact_agent
4103,5667519537,2024-06-14 08:34:12,y,shortlisted
4438,5509157362,2024-06-14 08:34:42,n,reported
4041,5668624330,2024-06-14 08:41:06,n,contact_agent
4314,5668620244,2024-06-14 08:50:52,n,shortlisted
4425,5664568505,2024-06-14 08:53:34,y,reported
3898,5654433840,2024-06-14 08:58:19,y,shortlisted
1921,5659898604,2024-06-14 09:09:12,y,reported
4568,5668622503,2024-06-14 09:09:38,y,contact_agent
1813,5668622858,2024-06-14 09:12:45,n,reported
152,5509057753,2024-06-14 09:18:01,n,shortlisted
3708,5509046055,2024-06-14 09:18:04,n,reported
1656,5668633573,2024-06-14 09:27:19,y,shortlisted
2375,5668633288,2024-06-14 09:30:26,n,shortlisted
2255,5509231321,2024-06-14 09:31:10,y,shortlisted
2393,5508654607,2024-06-14 09:35:11,n,contact_agent
2347,5668632975,2024-06-14 09:45:53,y,contact_agent
3037,5509222621,2024-06-14 09:58:37,n,shortlisted
2985,5668617000,2024-06-14 09:59:17,y,shortlisted
3908,5664570456,2024-06-14 10:01:22,y,reported
2341,5668618435,2024-06-14 10:17:26,n,reported
2354,5668634583,2024-06-14 10:24:07,y,shortlisted
249,5630230723,2024-06-14 10:32:56,n,reported
2901,5668635164,2024-06-14 10:41:14,y,shortlisted
2248,5668633764,2024-06-14 10:43:39,y,reported
811,5664597171,2024-06-14 10:43:41,y,shortlisted
4136,5668627930,2024-06-14 10:46:21,n,shortlisted
1718,5668611773,2024-06-14 11:12:37,y,contact_agent
3762,5509076533,2024-06-14 11:14:39,n,shortlisted
3643,5668226323,2024-06-14 11:40:49,n,contact_agent
2257,5648116443,2024-06-14 11:40:59,n,shortlisted
3231,5664597062,2024-06-14 11:41:08,n,shortlisted
1690,5509172677,2024-06-14 11:44:16,n,reported
3132,5509102103,2024-06-14 11:45:29,n,contact_agent
4682,5659918990,2024-06-14 11:52:42,y,reported
418,5668620332,2024-06-14 11:58:55,y,contact_agent
2839,5668639582,2024-06-14 12:07:09,n,reported
1594,5668618349,2024-06-14 12:13:57,n,reported
1870,5668627804,2024-06-14 12:20:22,n,shortlisted
2993,5668638752,2024-06-14 12:20:35,y,contact_agent
754,5668609713,2024-06-14 12:37:39,y,contact_agent
2739,5509108550,2024-06-14 12:37:43,n,reported
4108,5668625038,2024-06-14 12:41:35,n,shortlisted
921,5668619997,2024-06-14 12:43:36,n,reported
4469,5668626437,2024-06-14 12:54:31,y,shortlisted
4369,5668609894,2024-06-14 12:58:16,y,contact_agent
4107,5664579097,2024-06-14 12:59:08,y,contact_agent
4234,5509137468,2024-06-14 13:07:44,n,shortlisted
92,5664597323,2024-06-14 13:12:12,y,contact_agent
3641,5668630046,2024-06-14 13:13:31,y,shortlisted
993,5508798180,2024-06-14 13:17:19,y,shortlisted
1557,5668611957,2024-06-14 13:27:49,y,shortlisted
1929,5664598264,2024-06-14 13:29:51,y,shortlisted
3219,5508798205,2024-06-14 13:30:51,y,shortlisted
4479,5648113751,2024-06-14 13:39:39,n,shortlisted
704,5668616085,2024-06-14 13:41:38,n,shortlisted
2399,5668638986,2024-06-14 13:49:36,n,shortlisted
2677,5668612734,2024-06-14 13:51:17,y,reported
922,5668620426,2024-06-14 14:01:28,n,shortlisted
1628,5668610615,2024-06-14 14:03:01,n,reported
3677,5668626096,2024-06-14 14:03:05,y,shortlisted
2432,5642354967,2024-06-14 14:19:26,y,contact_agent
324,5668610376,2024-06-14 14:25:22,y,shortlisted
4562,5668614425,2024-06-14 14:25:54,y,reported
1641,5668623480,2024-06-14 14:40:12,y,shortlisted
1521,5659896856,2024-06-14 14:41:59,y,shortlisted
757,5655792227,2024-06-14 14:43:37,y,shortlisted
1906,5667222915,2024-06-14 14:58:00,y,contact_agent
3473,5668636591,2024-06-14 14:59:50,n,reported
226,5668624375,2024-06-14 15:03:47,y,shortlisted
4006,5668614299,2024-06-14 15:17:14,y,shortlisted
1510,5668614946,2024-06-14 15:33:51,y,shortlisted
1915,5668616412,2024-06-14 15:35:29,n,shortlisted
2233,5668226508,2024-06-14 15:35:30,n,contact_agent
4791,5509117309,2024-06-14 15:38:14,y,shortlisted
1508,5668627206,2024-06-14 15:44:04,n,shortlisted
3897,5668615421,2024-06-14 15:54:08,n,shortlisted
4703,5668615706,2024-06-14 15:58:15,n,reported
1712,5509102553,2024-06-14 15:58:30,n,contact_agent
3941,5509064160,2024-06-14 15:58:47,n,shortlisted
1953,5661949725,2024-06-14 15:58:58,y,contact_agent
4738,5667221504,2024-06-14 16:04:11,y,reported
3874,5668630966,2024-06-14 16:09:37,n,contact_agent
4865,5668635088,2024-06-14 16:16:19,n,contact_agent
2018,5668636849,2024-06-14 16:23:54,y,contact_agent
1505,5508747324,2024-06-14 16:34:31,y,contact_agent
1828,5668613679,2024-06-14 16:42:04,y,contact_agent
2089,5659917063,2024-06-14 16:42:59,y,contact_agent
3529,5668609254,2024-06-14 16:43:56,y,contact_agent
1934,5508793270,2024-06-14 16:59:47,n,reported
4722,5668623429,2024-06-14 17:12:21,y,shortlisted
2753,5668641930,2024-06-14 17:18:56,n,shortlisted
3268,5668640182,2024-06-14 17:32:10,n,contact_agent
534,5509150766,2024-06-14 17:34:00,y,shortlisted
1737,5668612366,2024-06-14 17:49:50,n,reported
2690,5652841684,2024-06-14 17:49:59,n,contact_agent
4901,5508837708,2024-06-14 17:58:42,n,contact_agent
4102,5509236327,2024-06-14 18:03:55,n,shortlisted
185,5668629999,2024-06-14 18:15:32,y,reported
4872,5668632537,2024-06-14 18:20:08,n,contact_agent
1579,5668618062,2024-06-14 18:36:50,n,reported
2011,5664574435,2024-06-14 18:46:32,y,contact_agent
4704,5508875471,2024-06-14 18:46:33,y,contact_agent
2742,5668635088,2024-06-14 18:50:00,n,contact_agent
1294,5509019958,2024-06-14 18:55:35,n,reported
652,5508791828,2024-06-14 18:57:40,y,shortlisted
3938,5664579581,2024-06-14 19:14:35,y,contact_agent
3755,5509066174,2024-06-14 19:22:42,n,reported
4199,5668626275,2024-06-14 19:27:19,n,shortlisted
3372,5668628784,2024-06-14 19:42:31,n,reported
138,5509096214,2024-06-14 19:48:01,y,shortlisted
4924,5668638906,2024-06-14 19:48:01,n,shortlisted
4346,5509141002,2024-06-14 19:52:28,n,shortlisted
2155,5508765749,2024-06-14 19:55:19,y,shortlisted
402,5664579031,2024-06-14 20:08:11,y,shortlisted
670,5509052311,2024-06-14 20:09:40,n,shortlisted
676,5668614879,2024-06-14 20:13:23,n,shortlisted
4479,5659901599,2024-06-14 20:14:07,y,shortlisted
4007,5668629584,2024-06-14 20:34:19,n,shortlisted
2360,5509056053,2024-06-14 20:38:57,n,shortlisted
658,5509260352,2024-06-14 20:48:21,n,shortlisted
4944,5668226508,2024-06-14 20:49:50,n,shortlisted
1388,5664596730,2024-06-14 21:00:43,y,shortlisted
2359,5668627748,2024-06-14 21:13:09,y,reported
4553,5509264973,2024-06-14 21:14:27,y,shortlisted
2037,5508718028,2024-06-14 21:16:01,y,contact_agent
1391,5664579227,2024-06-14 21:20:49,n,contact_agent
4418,5668618703,2024-06-14 21:26:59,n,reported
4447,5668631002,2024-06-14 21:35:32,y,contact_agent
742,5668630671,2024-06-14 21:37:14,n,shortlisted
2842,5668632342,2024-06-14 21:53:33,y,shortlisted
1529,5668633249,2024-06-14 22:02:00,y,contact_agent
2885,5668638072,2024-06-14 22:03:30,n,contact_agent
839,5668622369,2024-06-14 22:04:03,n,contact_agent
2771,5668622087,2024-06-14 22:10:52,y,shortlisted
2026,5653563415,2024-06-14 22:10:57,y,shortlisted
3201,5668637432,2024-06-14 22:13:20,y,shortlisted
65,5668615519,2024-06-14 22:18:13,n,contact_agent
1161,5508681700,2024-06-14 22:42:11,n,contact_agent
2679,5668629957,2024-06-14 22:44:50,y,contact_agent
2906,5664576138,2024-06-14 23:01:10,n,reported
665,5668630686,2024-06-14 23:08:05,n,contact_agent
1708,5655796677,2024-06-14 23:11:39,y,contact_agent
4131,5668643363,2024-06-14 23:12:56,n,shortlisted
825,5668622103,2024-06-14 23:15:20,n,shortlisted
663,5664577259,2024-06-14 23:15:55,n,shortlisted
2324,5668634947,2024-06-14 23:23:34,y,contact_agent
4257,5668627579,2024-06-14 23:37:42,y,shortlisted
2524,5509009734,2024-06-14 23:51:11,y,shortlisted
2198,5508778377,2024-06-15 00:06:18,y,shortlisted
729,5668625287,2024-06-15 00:20:55,n,contact_agent
1813,5668617973,2024-06-15 00:25:17,n,shortlisted
3500,5509202038,2024-06-15 00:27:50,n,shortlisted
2559,5664597967,2024-06-15 00:32:48,n,contact_agent
4886,5509182145,2024-06-15 00:36:41,y,contact_agent
1091,5508813766,2024-06-15 00:46:47,n,reported
1590,5509260662,2024-06-15 00:47:06,y,contact_agent
3406,5668633812,2024-06-15 00:49:44,n,reported
1936,5668636468,2024-06-15 00:59:32,y,shortlisted
2769,5668636771,2024-06-15 01:10:55,y,contact_agent
4536,5509192162,2024-06-15 01:20:00,n,contact_agent
4322,5508768446,2024-06-15 01:46:19,n,shortlisted
2026,5508778665,2024-06-15 01:50:00,n,shortlisted
3159,5668617268,2024-06-15 01:57:50,n,reported
28,5509151469,2024-06-15 02:03:46,y,shortlisted
3085,5668610470,2024-06-15 02:15:18,y,shortlisted
1816,5668628956,2024-06-15 02:15:43,y,reported
2652,5509055419,2024-06-15 02:20:06,y,contact_agent
3566,5668632529,2024-06-15 02:30:13,y,shortlisted
3886,5668636890,2024-06-15 02:32:29,y,contact_agent
4002,5509080694,2024-06-15 02:37:18,n,shortlisted
1914,5509101653,2024-06-15 03:07:11,y,reported
303,5509149125,2024-06-15 03:11:17,n,shortlisted
1681,5668639967,2024-06-15 03:18:21,y,contact_agent
3853,5509097729,2024-06-15 03:28:38,y,reported
4738,5668639447,2024-06-15 03:40:48,y,reported
3552,5508798235,2024-06-15 03:45:57,y,contact_agent
3236,5668632100,2024-06-15 03:46:53,y,shortlisted
1260,5668623213,2024-06-15 03:50:49,y,contact_agent
2578,5668610754,2024-06-15 03:52:58,y,contact_agent
1787,5668638335,2024-06-15 03:58:59,y,reported
1415,5668627192,2024-06-15 04:00:17,y,contact_agent
4925,5668635423,2024-06-15 04:23:50,n,shortlisted
4786,5664573722,2024-06-15 04:26:11,n,shortlisted
1622,5668634296,2024-06-15 04:32:54,n,contact_agent
4788,5668641233,2024-06-15 04:38:34,y,shortlisted
457,5668620812,2024-06-15 04:39:04,n,contact_agent
2413,5668637897,2024-06-15 04:39:51,y,shortlisted
1520,5668637279,2024-06-15 04:44:04,n,shortlisted
4695,5509247126,2024-06-15 05:12:59,y,contact_agent
27,5668633450,2024-06-15 05:14:42,y,reported
670,5668626917,2024-06-15 05:18:37,y,reported
2477,5668623619,2024-06-15 05:21:15,n,reported
1380,5668642931,2024-06-15 05:23:08,y,contact_agent
4126,5668610964,2024-06-15 05:25:34,n,shortlisted
3933,5664598046,2024-06-15 05:37:22,n,contact_agent
3110,5508814106,2024-06-15 05:39:48,n,contact_agent
471,5668612809,2024-06-15 05:43:48,y,shortlisted
4760,5654434917,2024-06-15 05:44:36,n,reported
1504,5668619724,2024-06-15 05:51:30,y,shortlisted
3459,5668630892,2024-06-15 05:52:14,y,reported
4015,5668614650,2024-06-15 05:57:42,y,shortlisted
221,5659898879,2024-06-15 05:58:22,n,shortlisted
3384,5509099686,2024-06-15 05:58:49,y,contact_agent
654,5668614623,2024-06-15 06:11:45,n,contact_agent
4281,5509153742,2024-06-15 06:16:20,y,shortlisted
1949,5668638546,2024-06-15 06:24:14,y,contact_agent
4907,5508861757,2024-06-15 06:29:57,y,reported
3607,5668639331,2024-06-15 06:32:42,n,contact_agent
3346,5668633743,2024-06-15 06:37:44,y,shortlisted
4713,5668633074,2024-06-15 06:40:00,y,reported
2392,5668629876,2024-06-15 06:43:23,n,shortlisted
1522,5668630532,2024-06-15 06:43:32,y,reported
4649,5509069590,2024-06-15 06:48:22,n,contact_agent
2247,5668628050,2024-06-15 06:53:21,y,shortlisted
847,5509024606,2024-06-15 07:23:56,y,reported
4961,5642350201,2024-06-15 07:31:18,y,shortlisted
68,5668629740,2024-06-15 07:31:53,n,shortlisted
1250,5508878864,2024-06-15 07:36:00,y,contact_agent
3799,5664597380,2024-06-15 07:51:22,n,reported
3795,5508762149,2024-06-15 07:51:50,y,reported
1099,5664597269,2024-06-15 07:52:22,y,shortlisted
1638,5668628995,2024-06-15 07:53:39,n,reported
1,5668616783,2024-06-15 08:01:22,y,reported
3367,5668637482,2024-06-15 08:08:37,y,contact_agent
2085,5668632790,2024-06-15 08:09:10,n,shortlisted
999,5509055509,2024-06-15 08:14:34,n,contact_agent
4589,5664598185,2024-06-15 08:14:55,n,contact_agent
441,5668638375,2024-06-15 08:16:00,y,shortlisted
4599,5668640396,2024-06-15 08:25:44,n,contact_agent
269,5668630695,2024-06-15 08:32:26,n,shortlisted
3802,5668630228,2024-06-15 08:45:28,y,contact_agent
477,5664566521,2024-06-15 08:53:01,y,shortlisted
1790,5668635088,2024-06-15 08:53:53,n,contact_agent
3862,5668613534,2024-06-15 08:56:41,n,reported
3590,5668635974,2024-06-15 09:15:48,y,reported
4827,5668626845,2024-06-15 09:17:00,y,reported
1537,5668622164,2024-06-15 09:18:55,y,reported
3527,5668611897,2024-06-15 09:20:53,y,shortlisted
2931,5668641837,2024-06-15 09:32:34,y,contact_agent
2623,5509125154,2024-06-15 09:47:16,n,shortlisted
2171,5664597315,2024-06-15 09:50:05,y,shortlisted
3289,5668619724,2024-06-15 09:57:16,n,contact_agent
2733,5508798235,2024-06-15 09:57:45,y,contact_agent
3893,5668619478,2024-06-15 09:59:25,y,contact_agent
484,5668610597,2024-06-15 10:08:46,n,shortlisted
2307,5668627828,2024-06-15 10:10:44,n,contact_agent
643,5668625547,2024-06-15 10:18:00,y,contact_agent
4570,5668612012,2024-06-15 10:20:41,n,contact_agent
3261,5668612964,2024-06-15 10:27:08,y,shortlisted
2973,5509211347,2024-06-15 10:27:48,n,contact_agent
1218,5668627264,2024-06-15 10:49:19,y,contact_agent
2882,5668614485,2024-06-15 10:58:37,y,contact_agent
499,5627574530,2024-06-15 11:09:26,n,shortlisted
3111,5668628550,2024-06-15 11:25:27,n,contact_agent
3671,5668626546,2024-06-15 11:27:35,y,reported
